ID,Season,TeamA,TeamB,Label,Diff_Games,Diff_FGA,Diff_FGA3,Diff_FTA,Diff_OR,Diff_DR,Diff_Ast,Diff_TO,Diff_Stl,Diff_Blk,Diff_PF,Diff_NumOT,Diff_WinRate,Diff_FGPct,Diff_FG3Pct,Diff_FTPct,Diff_TotalReb,Diff_OffEff,Diff_DefEff,Diff_NetEff,Diff_TourneyApps,Diff_TourneyWins,Diff_TourneyWinRate,Diff_WinRate_H,Diff_WinRate_A,Diff_WinRate_N,Diff_HomeAdvantage,Diff_ConfStrengthIndex,Diff_ConfAvgScoreDiff,Diff_LateWinRate,Diff_LastNWinRate,Diff_LastNScoreDiff,Diff_WinRateTrend,Diff_RecentWinRate,Diff_SeedNum,Diff_AvgRankPct,Diff_MidSeasonChange,Diff_CoachTourneyWins,Diff_CoachTourneyWinRate,Diff_Elo
2023_1124_1166,2023,1124,1166,0,-1.0,-1.2850378787878753,1.3049242424242422,4.860795454545453,2.2348484848484844,-6.773674242424242,-1.4090909090909083,0.9990530303030312,1.4138257575757578,-1.8068181818181817,4.223484848484848,-0.029356060606060608,0.051136363636363646,-0.02076404885967381,0.011849516714657726,-0.018494157910216247,-4.538825757575758,1.3585146353336341,3.0925932845592286,-1.7340786492255944,-5.0,9.0,0.2828571428571429,-0.04313725490196085,0.04545454545454547,0.17142857142857143,-0.08859180035650632,0.06666666666666665,2.447600982875157,0.0,0.0,-2.8000000000000003,-0.11428571428571432,-0.12121212121212122,-3.0,0.025066789271334766,0.0,12.0,0.29166666666666663,20.089948834295683
2023_1192_1194,2023,1192,1194,0,0.0,2.0,-3.3125,-0.40625,0.75,-5.4375,0.09375,0.0625,0.9375,-0.65625,3.28125,0.03125,-0.375,-0.01723469595979671,-0.028147819587163114,0.03150653964153083,-4.6875,-4.477117045522903,13.656865526504319,-18.13398257202722,5.0,1.0,0.14285714285714285,-0.3846153846153846,-0.31512605042016806,-0.5,-0.06948933419521652,-0.6424242424242426,-5.6530260927150415,-0.31176470588235294,-0.4,-12.100000000000001,0.138235294117647,-0.33333333333333337,7.0,-0.7485336633063906,0.0,0.0,,-391.75717944529583
2023_1211_1395,2023,1211,1395,1,-1.0,0.8285984848484844,2.3068181818181834,0.42329545454545325,-1.3049242424242422,1.40625,0.006628787878788955,-1.5397727272727266,-0.9924242424242422,-1.4772727272727275,0.6619318181818166,0.0009469696969696961,0.20738636363636365,0.06497418057804993,0.07741792369121558,0.001347436353964726,0.10132575757575779,14.609726780779425,7.268568123831301,7.341158656948124,20.0,39.0,0.29743589743589743,0.16862745098039222,0.41414141414141414,-0.050000000000000044,-0.24551396316102192,-0.1393939393939394,-3.6789904644990767,0.4613003095975232,0.5,19.9,0.5898717381689518,0.4924242424242424,-3.0,0.06320289558925918,0.0,25.0,0.1333333333333333,221.34321580001279
2023_1243_1246,2023,1243,1246,1,0.0,-2.21875,2.90625,1.875,-3.03125,-0.75,1.4375,2.875,1.21875,-0.96875,1.5625,0.0625,0.0625,-0.005108969543570929,-0.013254352156030935,0.04658420855963097,-3.78125,-6.354094892066172,-4.921278376660567,-1.4328165154056052,-16.0,-69.0,-0.2649891270580926,0.1597222222222222,-0.23636363636363633,0.55,0.39608585858585854,0.048484848484848464,1.8942775974025996,-0.05555555555555558,-0.09999999999999998,-2.5999999999999996,-0.2698412698412699,-0.18181818181818182,-3.0,0.018882632518996134,0.0,-56.0,,-67.07700725961195
2023_1231_1274,2023,1231,1274,0,1.0,-1.5037878787878753,-5.353219696969697,-0.3901515151515156,-1.180871212121212,2.5179924242424256,0.48674242424242387,0.24431818181818166,-1.5861742424242422,1.6581439393939394,2.927083333333332,-0.0009469696969696961,-0.11458333333333337,0.003723414720522511,0.0026722188103833755,-0.06391875022724236,1.337121212121211,-5.909449150839038,-4.927983469309041,-0.9814656815299969,16.0,25.0,0.06635441061670566,-0.05882352941176472,-0.21969696969696967,0.0,0.16087344028520495,0.09090909090909094,1.9773765994667625,-0.0743034055727555,-0.20000000000000007,-6.6,0.0780775468081969,-0.23484848484848486,-1.0,0.021994104380467894,0.0,-11.0,-0.045454545454545414,-52.65989941326825
2023_1266_1277,2023,1266,1277,0,3.0,3.571157495256166,6.505692599620495,1.6669829222011394,0.25616698292220086,-3.7296015180265627,2.7201138519924104,0.2068311195445922,4.798861480075901,0.2760910815939277,-0.25142314990512205,0.020872865275142316,0.21062618595825422,0.03733069288766805,-0.047253104351508146,-0.04107850106631461,-3.4734345351043636,7.375968134685223,-1.5227998102969593,8.898767944982183,-14.0,-44.0,-0.18181818181818177,0.08403361344537819,0.2121212121212121,0.46666666666666673,-0.1280875986758339,-0.036363636363636376,-0.8179220291822413,0.3594771241830065,0.4,3.4000000000000004,0.3237628384687208,0.41666666666666663,-5.0,0.06492087457996543,0.0,-46.0,-0.2598684210526315,129.66587331105006
2023_1338_1462,2023,1338,1462,0,-1.0,-3.0276292335115826,6.4884135472370765,-0.035650623885917554,-0.3012477718360067,-1.2807486631016047,-4.931372549019608,-1.6559714795008915,-1.3778966131907309,0.8841354723707666,0.3600713012477712,-0.029411764705882353,-0.06862745098039225,-0.04143602815607467,-0.035621301775147884,0.04722782258064517,-1.581996434937615,-0.5318799077146821,1.3307274801667575,-1.8626073878814395,-7.0,-9.0,-0.01851851851851849,-0.05882352941176472,-0.05303030303030298,-0.25,-0.005793226381461736,-0.054545454545454564,-1.1594545702845211,-0.07309941520467833,0.0,-1.1000000000000005,-0.006432748538011568,-0.030303030303030276,8.0,-0.12641430539157805,0.0,-15.0,-0.06190476190476191,-150.60894541424477
2023_1116_1163,2023,1116,1163,0,0.0,-3.1212121212121247,-9.151515151515149,3.1818181818181834,-3.121212121212121,-0.4545454545454568,-3.8484848484848495,0.18181818181818166,1.8484848484848486,0.3636363636363633,1.0,0.030303030303030304,-0.1515151515151515,0.015637104140022506,-0.03999002177068217,-0.06485368564020244,-3.575757575757578,-8.276447042549748,1.2350638933291407,-9.511510935878889,0.0,-19.0,-0.12184571016582557,-0.05882352941176472,-0.3454545454545454,-0.13333333333333341,0.28663101604278074,0.018181818181818188,0.5533233854725572,-0.22600619195046445,-0.4,-7.9,-0.20814904909332155,-0.31818181818181823,4.0,-0.043972126358490016,0.0,6.0,0.2820512820512821,-99.36188090702262
2023_1194_1397,2023,1194,1397,1,-1.0,1.0785984848484844,2.427083333333332,-0.49715909090908994,-2.3901515151515156,1.6988636363636367,-2.69034090909091,-0.23958333333333393,-1.7727272727272734,-1.1051136363636362,-0.9138257575757578,0.032196969696969696,0.20928030303030298,0.03171340996959332,0.04338978892407247,0.0040165302533984315,-0.6912878787878753,4.485246785992246,6.66018656438186,-2.1749397783896143,-15.0,-18.0,-0.5294117647058824,0.125,0.3857142857142857,0.2857142857142857,-0.2607142857142857,-0.17575757575757567,-2.524394335180086,0.32105263157894737,0.5,11.200000000000001,0.26152882205513783,0.4166666666666667,5.0,-0.03986638361638373,0.0,-25.0,,-23.85633900818607
2023_1211_1417,2023,1211,1417,1,-2.0,0.40257352941176805,2.4191176470588225,4.439338235294116,-1.297794117647058,2.0827205882352935,2.1305147058823533,0.7169117647058822,-1.1617647058823533,-0.6029411764705883,1.1672794117647065,0.03125,-0.009191176470588203,0.06414837623446895,0.03636429293658816,-0.020482521970183076,0.784926470588232,10.858952092744545,13.469706208123611,-2.6107541153790663,-4.0,-12.0,-0.03173076923076923,-0.06666666666666665,-0.04040404040404044,0.25,-0.02626262626262621,0.10303030303030303,-0.5957938457978336,0.04901960784313719,0.0,6.199999999999999,0.12401960784313715,-0.013986013986014068,1.0,-0.004808638331365689,0.0,25.0,0.1333333333333333,30.82910725724014
2023_1243_1277,2023,1243,1277,1,1.0,0.5564516129032242,2.00201612903226,6.569556451612904,1.684475806451613,-1.3104838709677402,1.911290322580646,3.36491935483871,3.074596774193548,-0.08971774193548399,1.171370967741936,0.028225806451612906,0.10584677419354838,0.0033786010943371303,-0.05493147550153832,-0.012374765835288737,0.3739919354838719,-0.14796039851465537,-4.884466989741199,4.736506591226544,-16.0,-46.0,-0.18390804597701144,0.0803571428571429,-0.09090909090909088,0.46666666666666673,0.1712662337662338,0.030303030303030276,1.6296789536929155,0.02614379084967322,0.0,0.19999999999999996,-0.18814192343604108,-0.04545454545454547,-4.0,0.034001982865619174,0.0,-53.0,,0.2500157694569225
2023_1166_1343,2023,1166,1343,1,6.0,0.24915824915824913,0.8686868686868685,-2.3063973063973044,-0.7811447811447803,0.46464646464646364,3.1313131313131297,-0.2525252525252526,0.6127946127946124,0.9225589225589226,-2.885521885521886,-0.0505050505050505,-0.06734006734006737,0.011854271240785696,0.02031823745410033,0.05423620256626138,-0.3164983164983184,2.7692787959320526,-0.24458841945387633,3.013867215385929,5.0,7.0,0.20615384615384613,0.09743589743589742,-0.18181818181818182,-0.23809523809523808,0.27925407925407925,0.2848484848484849,2.4833582509174947,-0.06666666666666665,-0.09999999999999998,2.2,0.0,-0.11111111111111116,-9.0,0.24116224684406506,0.0,6.0,0.375,107.98047949608303
2023_1222_1274,2023,1222,1274,0,2.0,-0.007352941176471006,1.873161764705884,-0.904411764705884,2.7077205882352935,1.5055147058823515,-0.11397058823529349,-1.4963235294117645,0.9797794117647065,1.4834558823529411,2.1525735294117645,-0.03125,0.13051470588235292,-0.024082899721681816,-0.022977291310341597,-0.0569863412151107,4.213235294117645,1.3764566806846545,-16.713686348196916,18.09014302888157,-2.0,-1.0,0.031746031746031744,-0.0911764705882353,0.36363636363636365,0.5,-0.45481283422459895,-0.09696969696969693,0.2985623114881757,0.18300653594771232,0.09999999999999998,10.100000000000001,0.11217320261437902,0.0984848484848484,-4.0,0.08141858141858138,0.0,10.0,0.018648018648018683,145.33293959728007
2023_1104_1361,2023,1104,1361,0,2.0,5.362132352941174,9.952205882352942,3.352941176470587,2.045955882352942,6.180147058823529,2.1746323529411757,2.6819852941176467,-1.0661764705882355,1.3400735294117645,2.117647058823529,0.11397058823529413,0.0404411764705882,0.0048843505056294645,-0.0059039164100198605,-0.009708197208197156,8.226102941176471,3.8720228350713057,-3.2427689495126657,7.114791784583971,6.0,15.0,0.20512820512820512,0.06666666666666665,-0.050000000000000044,0.1428571428571429,0.1166666666666667,0.024242424242424288,1.096207407249755,0.007894736842105288,-0.09999999999999998,3.5,-0.08001735106998253,0.012820512820512775,-4.0,0.040547520661156966,0.0,4.0,0.4444444444444444,61.096907168813004
2023_1400_1462,2023,1400,1462,1,0.0,-0.9117647058823479,1.9705882352941195,0.1764705882352935,-0.47058823529411775,-2.588235294117645,-3.3529411764705888,-1.3235294117647065,1.5294117647058822,0.47058823529411775,1.735294117647058,0.05882352941176471,0.02941176470588225,-0.02574371544039339,-0.056472481493402005,0.0382594814241487,-3.058823529411768,-2.3509992621548292,-6.942513495093209,4.59151423293838,2.0,2.0,-0.0012771392081736277,0.06209150326797386,-0.23636363636363633,0.33333333333333337,0.2984551396316102,0.06666666666666665,2.447600982875157,0.015789473684210464,0.09999999999999998,2.999999999999999,-0.041353383458646586,0.02564102564102566,-1.0,0.03572469197469208,1.0,-19.0,-0.6333333333333333,55.995614209743735
2023_1163_1211,2023,1163,1211,1,1.0,-1.3134469696969688,5.087121212121211,-2.089962121212121,2.850378787878787,-0.25473484848484773,1.0539772727272734,2.145833333333334,-0.7045454545454541,1.628787878787879,1.277462121212121,-0.03125,-0.08617424242424243,-0.06229120609107974,-0.026569218824653573,0.0524767183452024,2.5956439393939377,-6.543670144915652,-8.453633614784735,1.9099634698690835,-2.0,14.0,0.12265542676501584,-0.050980392156862786,-0.23232323232323238,0.050000000000000044,0.1813428401663696,0.07272727272727275,1.23138948162392,-0.23529411764705876,-0.09999999999999998,-7.899999999999999,-0.3102941176470587,-0.09090909090909083,1.0,-0.012021122816577301,0.0,-36.0,-0.3,-84.70499322672231
2023_1194_1243,2023,1194,1243,1,0.0,1.84375,5.15625,-3.75,0.34375,2.4375,-2.53125,-2.59375,-1.1875,-0.25,-1.84375,-0.0625,0.1875,0.014811573673660705,0.032156582357672714,-0.032049598339787155,2.78125,7.981501553759031,-1.6176850255451427,9.599186579304174,-14.0,-14.0,-0.4827586206896552,0.0625,0.42207792207792205,0.19999999999999996,-0.35957792207792205,-0.22424242424242413,-4.4186719325826855,0.34444444444444444,0.4,14.600000000000001,0.3563492063492064,0.37878787878787884,6.0,-0.01169190657827024,0.0,0.0,,68.05215984905271
2023_1274_1400,2023,1274,1400,1,-2.0,-0.551470588235297,-0.4319852941176485,-1.125,0.38051470588235325,-0.24080882352941302,-0.9742647058823533,-0.09191176470588225,-0.7150735294117645,-0.3658088235294117,-3.211397058823529,-0.056985294117647065,0.016544117647058876,0.017129604013353283,0.028712677001373588,0.023901794799627618,0.139705882352942,4.634887317603344,8.862560449027939,-4.227673131424595,-18.0,-19.0,0.006568144499178974,-0.0032679738562091387,0.23636363636363633,-0.33333333333333337,-0.23963161021984547,-0.12121212121212122,-3.607055553159678,0.005882352941176561,0.10000000000000009,-3.8999999999999995,-0.0036414565826330403,0.12587412587412594,3.0,-0.07248717191899012,-1.0,12.0,0.5454545454545454,-51.41989462885044
2023_1166_1361,2023,1166,1361,0,1.0,2.0350378787878753,4.945075757575758,-2.9545454545454533,-1.7035984848484844,3.804924242424242,2.8778409090909083,0.06344696969696884,-1.8825757575757578,0.46306818181818166,-3.3484848484848477,-0.0018939393939393923,-0.17613636363636365,0.02586723262231433,0.016004540733390138,0.03182234432234421,2.101325757575758,3.781935846757918,3.294270062124369,0.48766578463354904,4.0,3.0,0.026666666666666672,-0.06666666666666665,-0.3454545454545455,-0.14285714285714285,0.27878787878787886,0.0060606060606061,0.5428840217771977,-0.17543859649122806,-0.30000000000000004,-2.0999999999999996,-0.006207827260458765,-0.16666666666666674,1.0,-0.01749765386129032,0.0,6.0,0.375,-75.66663914945548
2023_1163_1274,2023,1163,1274,1,1.0,0.40530303030303116,4.555871212121211,1.003787878787879,2.819128787878787,1.2452651515151523,2.3352272727272734,1.395833333333334,-0.7982954545454541,1.597537878787879,3.714962121212121,-0.03125,-0.02367424242424243,-0.025980303448801367,-0.010653657046433118,-0.021809651023134258,4.064393939393938,-0.4251310652191904,-9.430922894696835,9.005791829477644,12.0,44.0,0.22961513372472275,-0.05882352941176472,-0.09090909090909094,0.30000000000000004,0.03208556149732622,0.054545454545454564,1.1594545702845211,-0.05882352941176472,0.0,4.7,-0.06715686274509802,0.0,-1.0,0.059780181939272814,0.0,-10.0,-0.2121212121212121,53.89015341334948
2023_1194_1361,2023,1194,1361,0,0.0,2.75,6.28125,-1.90625,-0.09375,2.625,1.1875,0.1875,-0.625,-1.1875,-0.65625,0.0,0.09375,0.026823430242966406,0.028606509378718892,-0.017992553627544816,2.53125,6.46678682250905,-0.8888134388153048,7.355600261324355,-11.0,-6.0,-0.3333333333333333,0.06666666666666665,-0.014285714285714346,0.4285714285714286,0.080952380952381,-0.15151515151515138,-1.428186927930331,0.05789473684210533,0.0,8.8,-0.08954116059379202,0.0,4.0,-0.028515991584173506,0.0,0.0,,-54.9058133276053
2023_1163_1361,2023,1163,1361,1,1.0,3.186553030303031,5.399621212121211,-0.6212121212121211,2.569128787878787,0.7140151515151523,4.241477272727273,1.427083333333334,-0.5795454545454541,1.160037878787879,1.621212121212121,-0.0625,-0.05492424242424243,0.018417406261074465,0.013122573404513449,0.018837202123718866,3.2831439393939377,7.589626470041907,-0.6769678604238436,8.26659433046575,10.0,49.0,0.4200913242009133,-0.050980392156862786,-0.25454545454545463,0.22857142857142865,0.20356506238859184,0.0060606060606061,0.5428840217771977,-0.1950464396284829,-0.09999999999999998,3.0,-0.3008156703977136,-0.015151515151515138,-1.0,0.016160922410922374,0.0,2.0,0.3333333333333333,7.650773479537975
2024_1161_1438,2024,1161,1438,1,-1.0,0.6714015151515156,3.410037878787879,4.3418560606060606,-1.0473484848484844,1.1931818181818166,2.570075757575758,1.9886363636363633,-0.9962121212121211,-2.059659090909091,3.5776515151515156,-0.02840909090909091,-0.009469696969697017,0.0488279665089002,-0.030510506720514974,0.11688963210702341,0.14583333333333215,8.558237943522954,5.991055940376242,2.567182003146712,-14.0,-22.0,-0.3081395348837209,-0.015686274509803866,-0.09090909090909088,0.2333333333333334,0.07522281639928702,-0.030303030303030165,-0.8865542654180363,-0.05555555555555547,0.0,7.1,-0.10793650793650789,0.037878787878787956,0.0,0.05384615384615388,0.0,-16.0,-0.6153846153846154,14.54486910535411
2024_1224_1447,2024,1224,1447,0,3.0,-2.006465517241381,-0.3868534482758612,7.974137931034482,-0.3168103448275854,0.2887931034482776,1.524784482758621,4.881465517241379,0.0786637931034484,0.6648706896551726,3.2543103448275854,0.021551724137931036,0.017241379310344807,0.06115304292362084,0.058726785549293226,0.043453724604966215,-0.02801724137930961,9.195786722236932,7.920367198984508,1.275419523252424,1.0,0.0,0.0,0.13636363636363635,-0.07368421052631574,,0.2100478468899521,-0.042424242424242434,-1.1155168781376759,0.15808823529411764,0.20000000000000007,2.9000000000000004,0.2622549019607843,0.21818181818181825,0.0,0.015384615384615358,0.0,0.0,,38.76389580775549
2024_1129_1160,2024,1129,1160,0,-4.0,-0.3078431372548991,5.29607843137255,0.36862745098039085,1.2686274509803912,-2.272549019607844,-3.915686274509804,-1.6588235294117641,-0.1745098039215689,0.2529411764705882,1.9803921568627434,-0.0215686274509804,-0.03921568627450989,-0.046179739634025,-0.04547672922489909,-0.03803597262310343,-1.0039215686274474,-2.3164729076222557,-0.28595854719577574,-2.03051436042648,1.0,-3.0,-0.3,-0.15546218487394958,0.3363636363636363,-0.3333333333333333,-0.4918258212375859,0.054545454545454675,-0.2651406810448931,-0.07516339869281041,-0.20000000000000007,-0.8999999999999995,-0.0799710910005027,-0.15000000000000002,0.0,-0.045604395604395775,0.0,-2.0,-0.2857142857142857,-22.641766578816487
2024_1212_1286,2024,1212,1286,1,0.0,-4.161290322580648,-7.774193548387096,3.387096774193548,2.032258064516129,-1.612903225806452,-3.354838709677418,1.612903225806452,-0.774193548387097,0.8064516129032255,-2.64516129032258,-0.03225806451612903,0.06451612903225801,-0.03217025802040868,-0.023228840125391836,-0.028135424676383414,0.41935483870967616,-7.889230555690517,-3.234377122703364,-4.654853432987153,-4.0,0.0,,0.09523809523809523,0.1517857142857143,-0.33333333333333337,-0.05654761904761907,-0.35757575757575755,-5.256124097466447,0.2865497076023391,0.30000000000000004,3.2,0.5878317588843904,0.30069930069930073,0.0,-0.07032967032967036,0.0,0.0,,-32.38757209527557
2024_1112_1253,2024,1112,1253,1,0.0,3.242424242424242,3.72727272727273,0.3636363636363633,1.09090909090909,3.4848484848484844,3.545454545454543,-0.2424242424242422,0.6363636363636367,-0.8181818181818179,-1.121212121212121,0.09090909090909091,0.18181818181818177,0.04385809640223398,0.05828595864567088,0.008280466336732406,4.575757575757578,12.277301782413389,-7.779865078971923,20.057166861385312,30.0,56.0,0.6292134831460674,0.3920454545454546,0.07386363636363635,-0.16666666666666663,0.31818181818181823,0.24242424242424243,2.8836975490894576,0.16666666666666663,0.19999999999999996,13.1,-0.03333333333333344,0.16666666666666663,-13.0,0.4368131868131868,0.0,-1.0,0.0,319.84980878422266
2024_1103_1166,2024,1103,1166,0,0.0,-3.71875,-5.9375,4.21875,1.0625,-4.40625,-4.8125,1.0,1.375,-1.25,5.65625,-0.125,-0.03125,-0.03278412727544511,-0.04059512790216563,-0.05689390595110466,-3.34375,-8.83807904544176,-1.437647695847005,-7.400431349594754,-12.0,-12.0,-0.41379310344827586,0.04166666666666663,-0.07692307692307698,0.23809523809523808,0.11858974358974361,-0.5515151515151515,-5.1759571536689455,-0.003289473684210509,-0.09999999999999998,-5.9,0.0544028340080972,-0.11666666666666659,11.0,-0.24450549450549453,0.0,-5.0,0.04999999999999999,-147.4465272075313
2024_1173_1305,2024,1173,1305,1,-1.0,-1.0574596774193523,5.458669354838708,-5.257056451612904,-0.654233870967742,-0.06754032258064413,-0.10080645161290391,-0.04233870967741993,-0.675403225806452,0.3125,-4.486895161290322,0.0010080645161290314,-0.007056451612903247,0.00489563806272908,0.036555727445655994,0.011248174691912416,-0.7217741935483843,2.982089524581397,2.701721170445154,0.28036835413624317,1.0,1.0,0.0117647058823529,0.125,-0.18181818181818188,0.0,0.3068181818181819,-0.060606060606060774,-0.021586326595895766,0.05882352941176472,-0.20000000000000007,-1.3000000000000007,0.13501400560224097,-0.21818181818181825,-3.0,0.008241758241758212,0.0,-10.0,-0.2282608695652174,-3.7758163084010903
2024_1140_1182,2024,1140,1182,0,-1.0,6.987522281639933,9.741532976827095,-2.6746880570409957,1.356506238859179,3.1791443850267385,5.40017825311943,-0.9893048128342254,-1.5311942959001783,-1.382352941176471,0.43226381461675345,0.0,0.02049910873440286,0.028873157090506862,0.009066260164603823,0.023450134770889308,4.5356506238859176,11.552819250540026,-0.14283280868727388,11.6956520592273,19.0,7.0,,0.13888888888888884,-0.15454545454545454,-0.05714285714285705,0.2934343434343433,0.19393939393939397,4.08089259359658,-0.10317460317460314,-0.30000000000000004,-5.1000000000000005,-0.28778998778998777,-0.20238095238095233,-5.0,0.13516483516483513,0.0,0.0,0.0,46.09564359850879
2024_1211_1270,2024,1211,1270,1,2.0,4.559510567296996,0.1546162402669644,-3.746384872080089,-0.09343715239154626,2.7786429365962206,2.147942157953281,0.7274749721913238,-2.4438264738598434,0.3515016685205783,-2.258064516129032,0.0,-0.1223581757508343,0.028288241866444908,-0.038392927332208615,0.031143086010316123,2.685205784204669,1.1116088643132969,2.448145327297624,-1.336536462984327,23.0,44.0,0.6376811594202898,-0.1428571428571429,0.014285714285714346,-0.4285714285714286,-0.15714285714285725,0.5151515151515151,4.4770413113335845,-0.06944444444444442,-0.09999999999999998,-5.400000000000002,0.08207070707070718,-0.09999999999999998,-7.0,0.12197802197802188,0.0,37.0,0.140625,255.68414897979437
2024_1228_1287,2024,1228,1287,1,4.0,6.943137254901963,-1.109803921568627,6.199999999999999,2.7823529411764714,1.6431372549019585,-0.43333333333333357,-1.0725490196078429,-1.3980392156862749,-0.5725490196078429,-1.3470588235294105,0.058823529411764705,0.03137254901960784,0.00705301724457863,-0.0035584604212055004,0.029844627557086056,4.425490196078435,7.780554525373262,3.228932788961714,4.551621736411548,22.0,28.0,0.1454545454545454,-0.07575757575757569,-0.017045454545454586,0.0,-0.058712121212121104,0.7636363636363637,7.379320419429927,-0.02786377708978327,0.10000000000000009,-3.8000000000000007,-0.13555608478209102,0.04195804195804198,-11.0,0.27362637362637343,0.0,4.0,0.36363636363636365,237.28280336344937
2024_1235_1355,2024,1235,1355,1,3.0,1.5237191650853887,-4.232447817836814,3.792220113851993,2.428842504743832,-2.912713472485766,3.02561669829222,-0.7296015180265663,4.5056925996204935,0.0588235294117645,1.6318785578747619,-0.06451612903225806,0.18121442125237186,-0.016578751410389947,-0.013850916338877806,-0.01881227024316101,-0.48387096774193594,0.00806516399624968,-15.082410737661718,15.090475901657967,15.0,20.0,0.4878048780487805,0.2727272727272727,-0.045454545454545414,0.11111111111111105,0.3181818181818181,0.5818181818181818,7.784454397201407,0.024767801857585203,-0.09999999999999998,-2.0,-0.3466607695709863,-0.06293706293706292,-13.0,0.38406593406593414,0.0,2.0,0.3333333333333333,262.5896668943942
2024_1242_1359,2024,1242,1359,1,-1.0,-2.7379032258064484,-7.530241935483872,-3.068548387096776,-1.088709677419355,1.980846774193548,1.608870967741936,-1.649193548387096,-2.305443548387097,0.154233870967742,-4.35383064516129,0.03225806451612903,-0.16633064516129037,-0.004543361625992393,-0.05979643765903303,0.003273707424650829,0.8921370967741922,-5.840165075245835,-0.9030682112587414,-4.937096863987094,35.0,93.0,0.7322834645669292,-0.0625,-0.31538461538461543,-0.4,0.2528846153846154,0.34545454545454546,6.567102393465224,-0.303921568627451,-0.4,-14.2,-0.303921568627451,-0.4181818181818182,-9.0,0.14340659340659334,0.0,56.0,,83.8849705917603
2024_1277_1280,2024,1277,1280,1,-1.0,0.9099821746880536,-4.3288770053475965,-4.3939393939393945,-1.8279857397504458,-1.3814616755793203,2.361853832442069,-2.9607843137254903,-0.9367201426024954,0.820855614973262,-0.18983957219251124,0.0008912655971479513,-0.04188948306595364,0.0060307727587208815,0.033478331571672515,0.03321996925824,-3.209447415329766,1.0149824352256616,-1.4464926718615914,2.461475107087253,21.0,52.0,0.19047619047619047,0.04444444444444451,0.09999999999999998,-0.4888888888888888,-0.055555555555555414,-0.006060606060605989,0.03398131980064978,0.11455108359133132,0.0,-1.0999999999999999,0.35205108359133136,-0.12878787878787884,1.0,0.009340659340659418,0.0,54.0,0.49620253164556966,-2.986023650950756
2024_1301_1403,2024,1301,1403,1,3.0,3.9722222222222214,-3.0353535353535364,0.10858585858586167,0.4797979797979792,0.4924242424242422,-1.7601010101010104,-1.4141414141414153,1.3257575757575761,0.9545454545454546,1.5732323232323235,0.053030303030303025,-0.08585858585858586,-0.004279456839101969,-0.018763372824657787,-0.04494120185564798,0.9722222222222214,-2.272021531851294,1.6958873668617969,-3.967908898713091,4.0,3.0,-0.023946360153256685,-0.17647058823529405,-0.036363636363636376,0.08333333333333337,-0.14010695187165767,-0.10303030303030303,-3.1727520015826483,-0.031746031746031744,0.0,-0.5,0.10158730158730167,-0.08333333333333337,5.0,-0.08681318681318695,0.0,-1.0,-0.5,-58.312354669796605
2024_1314_1447,2024,1314,1447,1,5.0,5.431034482758619,0.6480730223123743,7.753549695740366,1.1206896551724146,5.149087221095336,2.4016227180527387,0.95131845841785,-0.03346855983772823,1.7880324543610548,1.0263691683569984,-0.07403651115618662,0.3113590263691683,0.06391327527990054,0.037410620966537855,0.04696585742744375,6.269776876267748,15.738278568968823,-1.98610173524699,17.724380304215813,33.0,96.0,0.7619047619047619,0.43333333333333335,0.3263157894736843,,0.10701754385964907,0.7515151515151515,7.329919579909355,0.26006191950464397,0.20000000000000007,8.0,-0.12327141382868939,0.15000000000000002,-15.0,0.7532967032967032,0.0,5.0,,444.1399388478353
2024_1246_1324,2024,1246,1324,0,-2.0,4.865808823529413,-0.2867647058823515,1.15625,-0.983455882352942,1.8786764705882355,3.2095588235294112,-0.5091911764705888,0.9816176470588234,3.457720588235294,2.3805147058823533,-0.02389705882352941,0.04227941176470584,0.04722996997260637,0.06131468880704166,0.014308426073131875,0.8952205882352899,8.753479016621029,0.8576834983283987,7.89579551829263,29.0,83.0,0.4933628318584071,0.008547008547008517,0.13749999999999996,-0.30000000000000004,-0.12895299145299144,0.5818181818181818,5.650349919647301,-0.20138888888888884,-0.10000000000000009,-2.3000000000000007,-0.5029761904761904,-0.07272727272727275,-11.0,0.28076923076923077,0.0,56.0,0.4807692307692307,243.3246043831773
2024_1332_1376,2024,1332,1376,1,1.0,1.441176470588232,-1.9937611408199665,0.7522281639928678,-1.0998217468805702,0.09714795008912702,-1.568627450980392,0.28342245989304793,2.4171122994652405,0.37700534759358284,0.529411764705884,-0.031194295900178255,-0.11140819964349369,0.017833128328103576,0.0010005415302096754,0.0009081369066838985,-1.0026737967914485,-0.21160553325402987,2.4341182608843326,-2.6457237941383625,8.0,16.0,0.16161616161616166,-0.011029411764705843,-0.18181818181818188,-0.22857142857142865,0.17078877005347604,-0.16363636363636358,-1.5526624121056032,-0.14327485380116955,0.09999999999999998,3.6,-0.0766081871345029,0.030303030303030276,5.0,-0.01373626373626391,0.0,16.0,0.5161290322580645,-0.998014777914932
