Season,TeamID,DOK,MOR,POM,RPI,RTH,SAG,WLK,WOL,RankMean,RankMedian,RankStd,DOK_pct,MOR_pct,POM_pct,RPI_pct,RTH_pct,SAG_pct,WLK_pct,WOL_pct,AvgRankPct
2017,1382,82.0,78.0,89.0,91.0,95.0,89.0,84.0,98.0,88.25,89.0,6.670832032063167,0.7774725274725275,0.7884615384615384,0.7582417582417582,0.7527472527472527,0.7417582417582418,0.7575757575757576,0.771978021978022,0.7335164835164835,0.7602189477189477
2017,1383,344.0,331.0,346.0,348.0,347.0,344.0,348.0,348.0,344.5,346.5,5.707138387268051,0.057692307692307696,0.09340659340659341,0.0521978021978022,0.046703296703296704,0.04945054945054945,0.05509641873278237,0.046703296703296704,0.046703296703296704,0.05599419519874065
2017,1384,258.0,199.0,255.0,257.0,285.0,268.0,252.0,263.0,254.625,257.5,24.755590999091208,0.29395604395604397,0.45604395604395603,0.3021978021978022,0.2967032967032967,0.21978021978021978,0.2644628099173554,0.31043956043956045,0.2802197802197802,0.3029754336572519
2017,1385,114.0,86.0,94.0,140.0,82.0,90.0,103.0,105.0,101.75,98.5,18.75214273470787,0.6895604395604396,0.7664835164835165,0.7445054945054945,0.6181318681318682,0.7774725274725275,0.7548209366391184,0.7197802197802198,0.7142857142857143,0.7231300896073624
2017,1386,174.0,135.0,182.0,201.0,165.0,155.0,180.0,207.0,174.875,177.0,23.527719214334642,0.5247252747252747,0.6318681318681318,0.5027472527472527,0.45054945054945056,0.5494505494505495,0.5757575757575758,0.5082417582417582,0.4340659340659341,0.5221757409257409
2017,1387,290.0,183.0,273.0,238.0,203.0,253.0,250.0,225.0,239.375,244.0,35.25797782062948,0.20604395604395603,0.5,0.25274725274725274,0.3489010989010989,0.44505494505494503,0.30578512396694213,0.3159340659340659,0.38461538461538464,0.34488522840795566
2017,1388,17.0,26.0,14.0,17.0,20.0,25.0,25.0,11.0,19.375,18.5,5.578978401105349,0.9560439560439561,0.9313186813186813,0.9642857142857143,0.9560439560439561,0.9478021978021978,0.9338842975206612,0.9340659340659341,0.9725274725274725,0.9494965262010716
2017,1389,151.0,105.0,110.0,130.0,152.0,135.0,122.0,138.0,130.375,132.5,17.32823872016014,0.5879120879120879,0.7142857142857143,0.7005494505494505,0.6456043956043956,0.5851648351648352,0.6308539944903582,0.6675824175824175,0.6236263736263736,0.6444474086519542
2017,1390,87.0,94.0,101.0,100.0,83.0,88.0,100.0,104.0,94.625,97.0,7.781617532915083,0.7637362637362637,0.7445054945054945,0.7252747252747253,0.728021978021978,0.7747252747252747,0.7603305785123967,0.728021978021978,0.717032967032967,0.7427061574788848
2017,1391,318.0,340.0,319.0,328.0,313.0,319.0,317.0,309.0,320.375,318.5,9.62047667366703,0.12912087912087913,0.06868131868131869,0.12637362637362637,0.10164835164835165,0.14285714285714285,0.12396694214876033,0.13186813186813187,0.15384615384615385,0.12229531831804559
2017,1392,215.0,189.0,212.0,177.0,197.0,217.0,199.0,185.0,198.875,198.0,14.798045237704299,0.41208791208791207,0.4835164835164835,0.42032967032967034,0.5164835164835165,0.46153846153846156,0.4049586776859504,0.45604395604395603,0.4945054945054945,0.45618302152393064
2017,1393,42.0,30.0,50.0,84.0,48.0,38.0,48.0,62.0,50.25,48.0,16.54215394508397,0.8873626373626373,0.9203296703296703,0.8653846153846154,0.771978021978022,0.8708791208791209,0.8980716253443526,0.8708791208791209,0.8324175824175825,0.8646627993218903
2017,1394,209.0,241.0,204.0,159.0,193.0,215.0,212.0,157.0,198.75,206.5,28.56946421818732,0.42857142857142855,0.34065934065934067,0.4423076923076923,0.5659340659340659,0.4725274725274725,0.41046831955922863,0.42032967032967034,0.5714285714285714,0.4565283201646838
2017,1395,43.0,43.0,41.0,67.0,47.0,44.0,49.0,64.0,49.75,45.5,10.067628462410742,0.8846153846153846,0.8846153846153846,0.8901098901098901,0.8186813186813187,0.8736263736263736,0.8815426997245179,0.8681318681318682,0.8269230769230769,0.8660307495534768
2017,1396,105.0,93.0,117.0,135.0,110.0,105.0,112.0,128.0,113.125,111.0,13.431705561309565,0.7142857142857143,0.7472527472527473,0.6813186813186813,0.6318681318681318,0.7005494505494505,0.7134986225895317,0.695054945054945,0.6510989010989011,0.6918658992522628
2017,1397,74.0,63.0,62.0,82.0,61.0,65.0,68.0,77.0,69.0,66.5,7.782764841072135,0.7994505494505495,0.8296703296703297,0.8324175824175825,0.7774725274725275,0.8351648351648352,0.8236914600550964,0.8159340659340659,0.7912087912087912,0.8131262676717222
2017,1398,168.0,228.0,159.0,161.0,185.0,164.0,170.0,171.0,175.75,169.0,22.57527092069677,0.5412087912087912,0.37637362637362637,0.5659340659340659,0.5604395604395604,0.4945054945054945,0.5509641873278237,0.5357142857142857,0.532967032967033,0.5197633805588351
2017,1399,262.0,281.0,257.0,277.0,276.0,259.0,260.0,277.0,268.625,269.0,9.956153875869939,0.28296703296703296,0.23076923076923078,0.2967032967032967,0.24175824175824176,0.2445054945054945,0.2892561983471074,0.28846153846153844,0.24175824175824176,0.26452240940877303
2017,1400,77.0,61.0,73.0,157.0,80.0,64.0,78.0,125.0,89.375,77.5,33.65767796082026,0.7912087912087912,0.8351648351648352,0.8021978021978022,0.5714285714285714,0.782967032967033,0.8264462809917356,0.7884615384615384,0.6593406593406593,0.7571519389701208
2017,1401,55.0,68.0,66.0,93.0,66.0,63.0,64.0,83.0,69.75,66.0,12.209481093454732,0.8516483516483516,0.8159340659340659,0.8214285714285714,0.7472527472527473,0.8214285714285714,0.8292011019283747,0.8269230769230769,0.7747252747252747,0.8110677201586293
2017,1402,172.0,203.0,171.0,179.0,182.0,195.0,178.0,167.0,180.875,178.5,12.368595023572519,0.5302197802197802,0.44505494505494503,0.532967032967033,0.510989010989011,0.5027472527472527,0.465564738292011,0.5137362637362637,0.5439560439560439,0.5056543834952926
2017,1403,38.0,45.0,46.0,123.0,55.0,46.0,56.0,81.0,61.25,50.5,28.13107077338406,0.8983516483516484,0.8791208791208791,0.8763736263736264,0.6648351648351648,0.8516483516483516,0.8760330578512396,0.8489010989010989,0.7802197802197802,0.8344354509127236
2017,1404,214.0,252.0,209.0,164.0,192.0,210.0,202.0,161.0,200.5,205.5,29.189039038652847,0.41483516483516486,0.31043956043956045,0.42857142857142855,0.5521978021978022,0.47527472527472525,0.42424242424242425,0.4478021978021978,0.5604395604395604,0.45172535797535796
2017,1405,126.0,154.0,129.0,156.0,156.0,133.0,141.0,181.0,147.0,147.5,18.377004263869715,0.6565934065934066,0.5796703296703297,0.6483516483516484,0.5741758241758241,0.5741758241758241,0.6363636363636364,0.6153846153846154,0.5054945054945055,0.5987762237762237
2017,1406,132.0,130.0,116.0,92.0,129.0,117.0,115.0,111.0,117.75,116.5,13.090345406334505,0.6401098901098901,0.6456043956043956,0.6840659340659341,0.75,0.6483516483516484,0.6804407713498623,0.6868131868131868,0.6978021978021978,0.6791485030121394
2017,1407,147.0,158.0,130.0,147.0,157.0,161.0,133.0,143.0,147.0,147.0,11.451762185046332,0.5989010989010989,0.5686813186813187,0.6456043956043956,0.5989010989010989,0.5714285714285714,0.559228650137741,0.6373626373626373,0.6098901098901099,0.5987497351133715
2017,1408,259.0,187.0,238.0,298.0,250.0,238.0,248.0,303.0,252.625,249.0,36.64477160133879,0.29120879120879123,0.489010989010989,0.3489010989010989,0.18406593406593408,0.3159340659340659,0.34710743801652894,0.32142857142857145,0.17032967032967034,0.3084983198619562
2017,1409,154.0,107.0,143.0,132.0,116.0,130.0,134.0,134.0,131.25,133.0,14.606749907393597,0.5796703296703297,0.7087912087912088,0.6098901098901099,0.6401098901098901,0.6840659340659341,0.6446280991735537,0.6346153846153846,0.6346153846153846,0.6420482926164743
2017,1410,304.0,341.0,304.0,319.0,296.0,314.0,314.0,304.0,312.0,309.0,13.86671245413686,0.16758241758241757,0.06593406593406594,0.16758241758241757,0.12637362637362637,0.18956043956043955,0.13774104683195593,0.1401098901098901,0.16758241758241757,0.14530829019465383
2017,1411,186.0,205.0,207.0,105.0,222.0,204.0,197.0,137.0,182.875,200.5,40.40310278042658,0.49175824175824173,0.43956043956043955,0.4340659340659341,0.7142857142857143,0.39285714285714285,0.44077134986225897,0.46153846153846156,0.6263736263736264,0.5001513637877274
2017,1412,129.0,180.0,196.0,198.0,184.0,170.0,192.0,201.0,181.25,188.0,23.511395413409947,0.6483516483516484,0.5082417582417582,0.4642857142857143,0.45879120879120877,0.49725274725274726,0.5344352617079889,0.47527472527472525,0.45054945054945056,0.5046478143069052
2017,1413,182.0,214.0,218.0,166.0,204.0,200.0,215.0,194.0,199.125,202.0,18.011405116917288,0.5027472527472527,0.41483516483516486,0.40384615384615385,0.5467032967032966,0.4423076923076923,0.45179063360881544,0.41208791208791207,0.4697802197802198,0.45551229073956345
2017,1414,96.0,186.0,138.0,133.0,164.0,125.0,146.0,168.0,144.5,142.0,28.193210935562888,0.739010989010989,0.49175824175824173,0.6236263736263736,0.6373626373626373,0.5521978021978022,0.6584022038567493,0.6016483516483516,0.5412087912087912,0.605651923833742
2017,1415,268.0,266.0,314.0,330.0,315.0,294.0,315.0,325.0,303.375,314.5,24.772897056489548,0.2664835164835165,0.27197802197802196,0.1401098901098901,0.09615384615384616,0.13736263736263737,0.1928374655647383,0.13736263736263737,0.10989010989010989,0.16902226561317468
2017,1416,88.0,59.0,67.0,69.0,75.0,72.0,61.0,73.0,70.5,70.5,9.039595439746499,0.760989010989011,0.8406593406593407,0.8186813186813187,0.8131868131868132,0.7967032967032966,0.8044077134986226,0.8351648351648352,0.8021978021978022,0.80899876638513
2017,1417,6.0,16.0,18.0,16.0,5.0,15.0,13.0,4.0,11.625,14.0,5.680480361981471,0.9862637362637363,0.9587912087912088,0.9532967032967034,0.9587912087912088,0.989010989010989,0.9614325068870524,0.967032967032967,0.9917582417582418,0.9707971952290135
2017,1418,104.0,176.0,142.0,114.0,140.0,154.0,131.0,120.0,135.125,135.5,23.172875153013337,0.717032967032967,0.5192307692307693,0.6126373626373627,0.6895604395604396,0.6181318681318682,0.5785123966942148,0.6428571428571429,0.6730769230769231,0.631379983652711
2017,1419,248.0,265.0,259.0,297.0,283.0,263.0,266.0,296.0,272.125,265.5,17.860071188467945,0.32142857142857145,0.27472527472527475,0.29120879120879123,0.18681318681318682,0.22527472527472528,0.27823691460055094,0.27197802197802196,0.18956043956043955,0.2549032406986953
2017,1420,194.0,212.0,194.0,165.0,202.0,213.0,186.0,182.0,193.5,194.0,16.01784718903975,0.4697802197802198,0.42032967032967034,0.4697802197802198,0.5494505494505495,0.4478021978021978,0.41597796143250687,0.49175824175824173,0.5027472527472527,0.4709532891351073
2017,1421,99.0,151.0,102.0,73.0,113.0,116.0,104.0,87.0,105.625,103.0,22.96542432191738,0.7307692307692307,0.5879120879120879,0.7225274725274725,0.8021978021978022,0.6923076923076923,0.6831955922865014,0.717032967032967,0.7637362637362637,0.7124598885962522
2017,1422,149.0,169.0,120.0,95.0,109.0,150.0,114.0,82.0,123.5,117.0,29.928486191491306,0.5934065934065934,0.5384615384615384,0.6730769230769231,0.7417582417582418,0.7032967032967034,0.5895316804407713,0.6895604395604396,0.7774725274725275,0.6633205809342173
2017,1423,44.0,79.0,60.0,27.0,67.0,68.0,60.0,35.0,55.0,60.0,17.90450861016377,0.8818681318681318,0.7857142857142857,0.8379120879120879,0.9285714285714286,0.8186813186813187,0.8154269972451791,0.8379120879120879,0.9065934065934066,0.8515849680622407
2017,1424,242.0,190.0,249.0,241.0,213.0,219.0,234.0,251.0,229.875,237.5,21.019973494614252,0.33791208791208793,0.4807692307692308,0.31868131868131866,0.34065934065934067,0.4175824175824176,0.39944903581267216,0.3598901098901099,0.3131868131868132,0.3710162943117489
2017,1425,39.0,52.0,61.0,41.0,41.0,55.0,52.0,31.0,46.5,46.5,10.0,0.8956043956043956,0.8598901098901099,0.8351648351648352,0.8901098901098901,0.8901098901098901,0.8512396694214877,0.8598901098901099,0.9175824175824175,0.874948914721642
2017,1426,62.0,137.0,76.0,45.0,90.0,82.0,77.0,61.0,78.75,76.5,27.452556477363945,0.8324175824175825,0.6263736263736264,0.7939560439560439,0.8791208791208791,0.7554945054945055,0.7768595041322314,0.7912087912087912,0.8351648351648352,0.786324470983562
2017,1427,267.0,288.0,252.0,264.0,247.0,264.0,271.0,252.0,263.125,264.0,13.119641763401926,0.2692307692307692,0.21153846153846154,0.31043956043956045,0.2774725274725275,0.3241758241758242,0.27548209366391185,0.25824175824175827,0.31043956043956045,0.27962756940029665
2017,1428,30.0,56.0,47.0,83.0,59.0,45.0,54.0,72.0,55.75,55.0,16.36852380114259,0.9203296703296703,0.8489010989010989,0.8736263736263736,0.7747252747252747,0.8406593406593407,0.8787878787878788,0.8543956043956044,0.804945054945055,0.8495462870462871
2017,1429,148.0,111.0,135.0,181.0,139.0,120.0,136.0,180.0,143.75,137.5,25.398256408096767,0.5961538461538461,0.6978021978021978,0.6318681318681318,0.5054945054945055,0.6208791208791209,0.6721763085399449,0.6291208791208791,0.5082417582417582,0.607717093512548
2017,1430,206.0,247.0,190.0,205.0,210.0,197.0,194.0,212.0,207.625,205.5,17.703409679655337,0.4368131868131868,0.3241758241758242,0.4807692307692308,0.43956043956043955,0.4258241758241758,0.46005509641873277,0.4697802197802198,0.42032967032967034,0.432163480458935
2017,1431,228.0,200.0,202.0,222.0,218.0,202.0,208.0,231.0,213.875,213.0,12.449182417216917,0.37637362637362637,0.4532967032967033,0.4478021978021978,0.39285714285714285,0.40384615384615385,0.4462809917355372,0.43131868131868134,0.36813186813186816,0.41498842067023883
2017,1433,37.0,50.0,52.0,22.0,54.0,50.0,43.0,46.0,44.25,48.0,10.51189802081432,0.9010989010989011,0.8653846153846154,0.8598901098901099,0.9423076923076923,0.8543956043956044,0.8650137741046832,0.8846153846153846,0.8763736263736264,0.8811349635213271
2017,1434,91.0,104.0,97.0,71.0,92.0,92.0,96.0,78.0,90.125,92.0,10.656151811445417,0.7527472527472527,0.717032967032967,0.7362637362637363,0.8076923076923077,0.75,0.7493112947658402,0.739010989010989,0.7884615384615384,0.7550650107468289
2017,1435,58.0,42.0,34.0,38.0,46.0,43.0,34.0,52.0,43.375,42.5,8.467374361124502,0.8434065934065934,0.8873626373626373,0.9093406593406593,0.8983516483516484,0.8763736263736264,0.8842975206611571,0.9093406593406593,0.8598901098901099,0.8835454318408864
2017,1436,63.0,71.0,63.0,46.0,73.0,75.0,66.0,43.0,62.5,64.5,11.976166808648392,0.8296703296703297,0.8076923076923077,0.8296703296703297,0.8763736263736264,0.8021978021978022,0.7961432506887053,0.8214285714285714,0.8846153846153846,0.8309739502921321
2017,1437,3.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.75,2.0,0.7071067811865476,0.9945054945054945,1.0,0.9972527472527473,1.0,0.9972527472527473,0.9972451790633609,1.0,0.9972527472527473,0.9979386144158872
2017,1438,11.0,10.0,7.0,18.0,17.0,9.0,10.0,21.0,12.875,10.5,5.055054048036621,0.9725274725274725,0.9752747252747253,0.9835164835164835,0.9532967032967034,0.9560439560439561,0.977961432506887,0.9752747252747253,0.945054945054945,0.9673688054369872
2017,1439,54.0,38.0,44.0,48.0,30.0,47.0,38.0,29.0,41.0,41.0,8.831760866327848,0.8543956043956044,0.8983516483516484,0.8818681318681318,0.8708791208791209,0.9203296703296703,0.8732782369146006,0.8983516483516484,0.9230769230769231,0.8900663730209185
2017,1440,323.0,322.0,327.0,329.0,322.0,327.0,321.0,327.0,324.75,325.0,3.058944729337694,0.11538461538461539,0.11813186813186813,0.1043956043956044,0.0989010989010989,0.11813186813186813,0.10192837465564739,0.12087912087912088,0.1043956043956044,0.11026851935942845
2017,1441,325.0,321.0,322.0,271.0,291.0,330.0,306.0,282.0,306.0,313.5,22.181073012818835,0.10989010989010989,0.12087912087912088,0.11813186813186813,0.25824175824175827,0.2032967032967033,0.09366391184573003,0.1620879120879121,0.22802197802197802,0.16177667029939757
2017,1442,285.0,272.0,297.0,325.0,300.0,299.0,302.0,308.0,298.5,299.5,15.556349186104045,0.21978021978021978,0.2554945054945055,0.18681318681318682,0.10989010989010989,0.17857142857142858,0.1790633608815427,0.17307692307692307,0.1565934065934066,0.18241039263766534
2017,1443,207.0,218.0,233.0,226.0,221.0,221.0,232.0,221.0,222.375,221.0,8.279708414465539,0.4340659340659341,0.40384615384615385,0.3626373626373626,0.38186813186813184,0.3956043956043956,0.3939393939393939,0.36538461538461536,0.3956043956043956,0.3916187978687979
2017,1444,160.0,149.0,162.0,174.0,175.0,167.0,177.0,188.0,169.0,170.5,12.071217242444348,0.5631868131868132,0.5934065934065934,0.5576923076923077,0.5247252747252747,0.521978021978022,0.5426997245179064,0.5164835164835165,0.48626373626373626,0.5383044985317713
2017,1447,275.0,202.0,246.0,245.0,269.0,245.0,243.0,250.0,246.875,245.5,21.800638915932193,0.24725274725274726,0.4478021978021978,0.3269230769230769,0.32967032967032966,0.26373626373626374,0.3278236914600551,0.33516483516483514,0.3159340659340659,0.3242884009929464
2017,1448,45.0,32.0,30.0,39.0,38.0,35.0,30.0,39.0,36.0,36.5,5.237229365663817,0.8791208791208791,0.9148351648351648,0.9203296703296703,0.8956043956043956,0.8983516483516484,0.90633608815427,0.9203296703296703,0.8956043956043956,0.9038139890412618
2017,1449,123.0,118.0,168.0,210.0,143.0,127.0,175.0,211.0,159.375,155.5,37.602953911323816,0.6648351648351648,0.6785714285714286,0.5412087912087912,0.4258241758241758,0.6098901098901099,0.6528925619834711,0.521978021978022,0.4230769230769231,0.5647846471710107
2017,1450,202.0,150.0,192.0,163.0,117.0,172.0,185.0,152.0,166.625,167.5,27.32836046517035,0.4478021978021978,0.5906593406593407,0.47527472527472525,0.554945054945055,0.6813186813186813,0.5289256198347108,0.4945054945054945,0.5851648351648352,0.54482449368813
2017,1451,139.0,173.0,181.0,185.0,189.0,175.0,182.0,192.0,177.0,181.5,16.6390246966925,0.6208791208791209,0.5274725274725275,0.5054945054945055,0.4945054945054945,0.4835164835164835,0.5206611570247934,0.5027472527472527,0.47527472527472525,0.5163189083643629
2017,1452,8.0,7.0,5.0,24.0,13.0,4.0,8.0,20.0,11.125,8.0,7.298483208369883,0.9807692307692307,0.9835164835164835,0.989010989010989,0.9368131868131868,0.967032967032967,0.9917355371900827,0.9807692307692307,0.9478021978021978,0.972181227863046
2017,1453,177.0,206.0,185.0,158.0,178.0,171.0,188.0,163.0,178.25,177.5,15.153971662335163,0.5164835164835165,0.4368131868131868,0.4945054945054945,0.5686813186813187,0.5137362637362637,0.5316804407713499,0.48626373626373626,0.554945054945055,0.5128886265249901
2017,1454,272.0,251.0,261.0,258.0,263.0,261.0,269.0,271.0,263.25,262.0,7.146427679017578,0.2554945054945055,0.3131868131868132,0.2857142857142857,0.29395604395604397,0.2802197802197802,0.2837465564738292,0.26373626373626374,0.25824175824175827,0.27928700087791
2017,1455,12.0,12.0,8.0,32.0,35.0,11.0,15.0,34.0,19.875,13.5,11.60587905207652,0.9697802197802198,0.9697802197802198,0.9807692307692307,0.9148351648351648,0.9065934065934066,0.9724517906336089,0.9615384615384616,0.9093406593406593,0.9481361441588714
2017,1456,125.0,153.0,132.0,110.0,159.0,142.0,137.0,133.0,136.375,135.0,15.472902581148576,0.6593406593406593,0.5824175824175825,0.6401098901098901,0.7005494505494505,0.5659340659340659,0.6115702479338843,0.6263736263736264,0.6373626373626373,0.6279572700027245
2017,1457,133.0,134.0,112.0,70.0,102.0,114.0,98.0,67.0,103.75,107.0,25.268557536986556,0.6373626373626373,0.6346153846153846,0.695054945054945,0.8104395604395604,0.7225274725274725,0.6887052341597796,0.7335164835164835,0.8186813186813187,0.7176128795446977
2017,1458,18.0,18.0,23.0,36.0,22.0,17.0,21.0,24.0,22.375,21.5,6.06953752062591,0.9532967032967034,0.9532967032967034,0.9395604395604396,0.9038461538461539,0.9423076923076923,0.9559228650137741,0.945054945054945,0.9368131868131868,0.9412623361486998
2017,1459,162.0,195.0,139.0,190.0,167.0,169.0,159.0,172.0,169.125,168.0,17.64278484658409,0.5576923076923077,0.46703296703296704,0.6208791208791209,0.4807692307692308,0.5439560439560439,0.5371900826446281,0.5659340659340659,0.5302197802197802,0.537959199891018
2017,1460,180.0,163.0,166.0,115.0,147.0,162.0,165.0,130.0,153.5,162.5,21.480888515807987,0.5082417582417582,0.554945054945055,0.5467032967032966,0.6868131868131868,0.5989010989010989,0.5564738292011019,0.5494505494505495,0.6456043956043956,0.5808916462325553
2017,1461,153.0,145.0,146.0,152.0,126.0,141.0,151.0,146.0,145.0,146.0,8.68496237346895,0.5824175824175825,0.6043956043956044,0.6016483516483516,0.5851648351648352,0.6565934065934066,0.6143250688705234,0.5879120879120879,0.6016483516483516,0.6042631610813429
2017,1462,40.0,29.0,40.0,37.0,36.0,32.0,46.0,38.0,37.25,37.5,5.203021100421233,0.8928571428571429,0.9230769230769231,0.8928571428571429,0.9010989010989011,0.9038461538461539,0.9146005509641874,0.8763736263736264,0.8983516483516484,0.9003827611782158
2017,1463,140.0,120.0,151.0,128.0,151.0,134.0,135.0,132.0,136.375,134.5,10.729631866937467,0.6181318681318682,0.6730769230769231,0.5879120879120879,0.6510989010989011,0.5879120879120879,0.6336088154269972,0.6318681318681318,0.6401098901098901,0.6279648381921109
2017,1464,292.0,287.0,283.0,252.0,268.0,287.0,291.0,257.0,277.125,285.0,15.869445034855055,0.20054945054945056,0.21428571428571427,0.22527472527472528,0.31043956043956045,0.2664835164835165,0.21212121212121213,0.2032967032967033,0.2967032967032967,0.24114427239427239
2018,1101,263.0,265.0,262.0,260.0,271.0,276.0,261.0,260.0,264.75,262.5,5.800246300189083,0.2802197802197802,0.27472527472527475,0.28296703296703296,0.28846153846153844,0.25824175824175827,0.24242424242424243,0.2857142857142857,0.28846153846153844,0.2751519314019314
2018,1102,213.0,233.0,232.0,253.0,205.0,240.0,228.0,231.0,229.375,231.5,14.918229500465912,0.4175824175824176,0.3626373626373626,0.36538461538461536,0.3076923076923077,0.43956043956043955,0.3415977961432507,0.37637362637362637,0.36813186813186816,0.37237005418823604
2018,1103,246.0,267.0,258.0,227.0,209.0,225.0,251.0,209.0,236.5,236.5,22.129489052264304,0.3269230769230769,0.2692307692307692,0.29395604395604397,0.3791208791208791,0.42857142857142855,0.38292011019283745,0.3131868131868132,0.42857142857142855,0.35281006871915965
2018,1104,48.0,40.0,51.0,42.0,50.0,46.0,45.0,56.0,47.25,47.0,5.1478150704935,0.8708791208791209,0.8928571428571429,0.8626373626373627,0.8873626373626373,0.8653846153846154,0.8760330578512396,0.8791208791208791,0.8489010989010989,0.8728969893742621
2018,1105,351.0,350.0,351.0,350.0,351.0,351.0,351.0,350.0,350.625,351.0,0.5175491695067657,0.038461538461538464,0.04120879120879121,0.038461538461538464,0.04120879120879121,0.038461538461538464,0.03581267217630854,0.038461538461538464,0.04120879120879121,0.0391606499561045
2018,1106,338.0,338.0,339.0,333.0,340.0,342.0,340.0,337.0,338.375,338.5,2.669269563007828,0.07417582417582418,0.07417582417582418,0.07142857142857142,0.08791208791208792,0.06868131868131869,0.06060606060606061,0.06868131868131869,0.07692307692307693,0.07282301032301033
2018,1107,146.0,125.0,152.0,142.0,174.0,152.0,155.0,151.0,149.625,151.5,13.70023461738625,0.6016483516483516,0.6593406593406593,0.5851648351648352,0.6126373626373627,0.5247252747252747,0.5840220385674931,0.5769230769230769,0.5879120879120879,0.5915467108648926
2018,1108,340.0,345.0,336.0,348.0,341.0,338.0,333.0,338.0,339.875,339.0,4.823676724538776,0.06868131868131869,0.054945054945054944,0.07967032967032966,0.046703296703296704,0.06593406593406594,0.07162534435261708,0.08791208791208792,0.07417582417582418,0.06870591529682439
2018,1110,325.0,299.0,329.0,336.0,332.0,325.0,331.0,335.0,326.5,330.0,11.832159566199232,0.10989010989010989,0.1813186813186813,0.0989010989010989,0.07967032967032966,0.09065934065934066,0.10743801652892562,0.09340659340659341,0.08241758241758242,0.10546271909908272
2018,1111,206.0,186.0,208.0,250.0,232.0,219.0,214.0,240.0,219.375,216.5,20.611629865546433,0.4368131868131868,0.49175824175824173,0.43131868131868134,0.3159340659340659,0.36538461538461536,0.39944903581267216,0.41483516483516486,0.3434065934065934,0.39986244815790273
2018,1112,18.0,15.0,21.0,13.0,20.0,16.0,19.0,19.0,17.625,18.5,2.7222627143085005,0.9532967032967034,0.9615384615384616,0.945054945054945,0.967032967032967,0.9478021978021978,0.9586776859504132,0.9505494505494505,0.9505494505494505,0.9543127327218236
2018,1113,43.0,52.0,45.0,66.0,45.0,49.0,43.0,60.0,50.375,47.0,8.51783842465748,0.8846153846153846,0.8598901098901099,0.8791208791208791,0.8214285714285714,0.8791208791208791,0.8677685950413223,0.8846153846153846,0.8379120879120879,0.8643089864680774
2018,1114,291.0,309.0,293.0,308.0,311.0,293.0,313.0,328.0,305.75,308.5,12.725115772698157,0.2032967032967033,0.15384615384615385,0.1978021978021978,0.1565934065934066,0.14835164835164835,0.19559228650137742,0.14285714285714285,0.10164835164835165,0.16249848636212272
2018,1115,329.0,331.0,330.0,307.0,330.0,329.0,325.0,306.0,323.375,329.0,10.568653110563737,0.0989010989010989,0.09340659340659341,0.09615384615384616,0.15934065934065933,0.09615384615384616,0.09641873278236915,0.10989010989010989,0.1620879120879121,0.11404409983955438
2018,1116,35.0,30.0,37.0,30.0,26.0,31.0,25.0,25.0,29.875,30.0,4.4860896112315904,0.9065934065934066,0.9203296703296703,0.9010989010989011,0.9203296703296703,0.9313186813186813,0.9173553719008265,0.9340659340659341,0.9340659340659341,0.920644696212878
2018,1117,271.0,318.0,281.0,291.0,282.0,270.0,291.0,291.0,286.875,286.5,15.188694103557046,0.25824175824175827,0.12912087912087913,0.23076923076923078,0.2032967032967033,0.22802197802197802,0.25895316804407714,0.2032967032967033,0.2032967032967033,0.21437464051100416
2018,1119,245.0,211.0,265.0,280.0,280.0,252.0,277.0,275.0,260.625,270.0,23.98176390510089,0.32967032967032966,0.4230769230769231,0.27472527472527475,0.23351648351648352,0.23351648351648352,0.3085399449035813,0.24175824175824176,0.24725274725274726,0.2865070535525081
2018,1120,15.0,22.0,16.0,15.0,15.0,33.0,14.0,13.0,17.875,15.0,6.685538764484772,0.9615384615384616,0.9423076923076923,0.9587912087912088,0.9615384615384616,0.9615384615384616,0.9118457300275482,0.9642857142857143,0.967032967032967,0.9536098371325644
2018,1122,198.0,163.0,189.0,164.0,183.0,220.0,185.0,168.0,183.75,184.0,19.329843691630234,0.45879120879120877,0.554945054945055,0.4835164835164835,0.5521978021978022,0.5,0.39669421487603307,0.4945054945054945,0.5412087912087912,0.4977323812551085
2018,1123,156.0,161.0,174.0,126.0,148.0,169.0,166.0,131.0,153.875,158.5,17.610366265356323,0.5741758241758241,0.5604395604395604,0.5247252747252747,0.6565934065934066,0.5961538461538461,0.5371900826446281,0.5467032967032966,0.6428571428571429,0.5798548042866224
2018,1124,33.0,34.0,34.0,68.0,37.0,30.0,39.0,54.0,41.125,35.5,13.097846060653309,0.9120879120879121,0.9093406593406593,0.9093406593406593,0.8159340659340659,0.9010989010989011,0.9201101928374655,0.8956043956043956,0.8543956043956044,0.8897390488299579
2018,1125,86.0,105.0,83.0,81.0,98.0,96.0,84.0,79.0,89.0,85.0,9.411239481143202,0.7664835164835165,0.7142857142857143,0.7747252747252747,0.7802197802197802,0.7335164835164835,0.7382920110192838,0.771978021978022,0.7857142857142857,0.758151885992795
2018,1126,311.0,312.0,285.0,288.0,300.0,309.0,279.0,274.0,294.75,294.0,15.172814034129784,0.14835164835164835,0.14560439560439561,0.21978021978021978,0.21153846153846154,0.17857142857142858,0.15151515151515152,0.23626373626373626,0.25,0.1927031302031302
